id,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_verifications_email,host_verifications_phone,host_verifications_reviews,host_verifications_facebook,host_verifications_government_id,calculated_host_listings_count,host_seniority
19585,within_an_hour,94.0,0,1,0,1,1,0,0,0,15,256
19586,within_a_few_hours,100.0,0,1,0,1,1,1,1,0,1,1171
19587,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,67
19588,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,67
19589,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,67
19590,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,67
19591,a_few_days_or_more,33.0,0,1,0,1,1,0,0,0,5,66
19592,within_an_hour,100.0,0,1,0,1,1,0,0,0,3,68
19593,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19594,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,67
19595,a_few_days_or_more,33.0,0,1,0,1,1,0,0,0,5,66
19596,a_few_days_or_more,33.0,0,1,0,1,1,0,0,0,5,66
19597,within_an_hour,100.0,0,1,0,0,1,0,0,1,6,147
19598,within_an_hour,100.0,0,1,0,1,1,0,0,0,3,68
19599,within_an_hour,100.0,0,1,0,0,1,0,0,0,3,85
19600,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,790
19601,within_an_hour,100.0,0,1,0,0,1,0,0,0,3,85
19602,within_an_hour,100.0,1,1,0,1,1,1,0,1,17,1291
19603,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,1663
19604,within_an_hour,100.0,0,1,0,1,1,1,0,0,1,2098
19605,within_an_hour,100.0,0,1,0,0,1,1,0,1,3,2338
19606,,,0,1,0,1,1,1,0,1,1,2055
19607,within_an_hour,100.0,0,1,0,1,1,1,0,0,1,2268
19608,within_a_day,50.0,0,1,0,1,1,0,0,0,1,66
19609,within_an_hour,100.0,0,0,0,0,1,0,0,0,1,258
19610,within_an_hour,100.0,0,1,0,1,1,0,0,1,25,456
19611,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,297
19612,,,0,1,1,1,1,1,0,1,1,1567
19613,within_a_day,50.0,0,1,0,1,1,1,0,1,1,956
19614,within_an_hour,100.0,0,1,0,0,1,0,0,1,6,147
19615,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
19616,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,67
19617,within_a_day,60.0,0,1,0,1,1,0,0,1,1,565
19618,within_an_hour,100.0,1,1,1,1,1,1,0,1,2,1066
19619,a_few_days_or_more,33.0,0,1,0,0,1,0,0,0,1,381
19620,within_an_hour,100.0,0,1,0,1,1,0,1,1,2,934
19621,within_a_few_hours,75.0,0,1,0,0,1,0,0,1,1,65
19622,a_few_days_or_more,20.0,0,1,1,1,1,1,0,1,1,1433
19624,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,65
19625,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19626,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19627,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19628,within_an_hour,100.0,0,1,0,1,1,1,0,0,27,1136
19629,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,446
19631,within_an_hour,90.0,0,1,1,1,1,0,0,1,3,2436
19632,within_an_hour,100.0,0,1,0,0,1,0,0,0,1,65
19633,within_a_few_hours,100.0,1,1,0,1,1,1,0,1,3,1100
19635,within_an_hour,100.0,0,1,0,1,1,0,0,0,2,488
19636,within_a_day,75.0,0,1,0,0,1,0,0,0,1,66
19637,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19638,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19639,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19640,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19641,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19642,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19643,within_an_hour,100.0,0,1,1,1,1,0,0,1,2,77
19644,within_a_day,50.0,0,1,0,1,1,0,0,1,2,64
19645,within_a_day,50.0,0,1,0,1,1,0,0,1,2,64
19646,within_an_hour,75.0,0,1,0,1,1,0,0,0,7,78
19647,within_an_hour,75.0,0,1,0,1,1,0,0,0,7,78
19648,within_an_hour,75.0,0,1,0,1,1,0,0,0,7,78
19650,within_an_hour,75.0,0,1,0,1,1,0,0,0,7,78
19651,within_an_hour,75.0,0,1,0,1,1,0,0,0,7,78
19652,within_an_hour,75.0,0,1,0,1,1,0,0,0,7,78
19653,within_an_hour,100.0,1,1,0,1,1,0,0,1,5,64
19654,within_an_hour,100.0,0,1,0,1,1,1,0,1,4,2045
19656,within_an_hour,98.0,0,1,1,1,1,1,1,1,17,1638
19657,within_an_hour,96.0,1,1,0,1,1,0,0,0,4,501
19658,within_an_hour,98.0,0,1,0,1,1,0,0,0,9,380
19659,within_an_hour,100.0,1,1,0,1,1,0,0,1,13,478
19660,within_an_hour,100.0,0,1,1,1,1,1,1,1,1,2509
19661,within_a_few_hours,100.0,0,1,0,0,1,0,0,0,1,665
19662,within_an_hour,99.0,0,1,0,1,1,0,0,1,10,65
19663,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,90
19664,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,1,2179
19665,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,1550
19666,within_an_hour,100.0,0,1,0,1,1,0,0,1,25,456
19667,within_an_hour,99.0,0,1,1,1,1,1,0,1,32,2254
19668,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,1,64
19669,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,64
19670,within_an_hour,90.0,0,1,0,1,1,0,0,0,1,64
19671,within_an_hour,90.0,1,1,0,1,1,0,0,1,2,563
19672,within_an_hour,100.0,0,1,0,1,1,1,0,1,9,1678
19673,within_an_hour,100.0,0,1,0,1,1,1,0,1,9,1678
19674,within_an_hour,100.0,0,1,0,1,1,1,0,1,9,1678
19675,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,64
19676,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,452
19677,within_an_hour,100.0,0,1,0,1,1,1,0,1,4,855
19678,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,64
19679,within_an_hour,100.0,0,1,1,1,1,1,0,1,7,1373
19680,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,1,1411
19681,within_an_hour,100.0,0,1,0,1,1,0,0,0,2,777
19682,within_a_day,90.0,0,1,0,1,1,0,0,0,3,807
19683,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,1943
19684,within_a_day,67.0,0,1,0,1,1,0,0,0,1,118
19686,within_an_hour,100.0,0,1,0,1,1,1,1,1,1,1571
19687,within_a_day,60.0,0,1,0,1,1,0,0,0,1,412
19688,within_a_day,90.0,0,1,0,1,1,0,0,0,3,807
19689,within_a_day,90.0,0,1,0,1,1,0,0,0,3,807
19690,,,0,1,0,1,1,1,0,0,1,735
19691,within_an_hour,100.0,0,1,0,0,1,0,0,0,2,66
19692,within_a_day,100.0,0,1,1,1,1,1,0,1,1,2096
19693,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,63
19694,within_an_hour,100.0,0,1,0,1,1,1,0,0,62,1616
19695,within_an_hour,100.0,0,1,1,0,1,0,0,1,2,1064
19696,within_an_hour,100.0,1,1,0,1,1,0,0,1,3,113
19697,within_an_hour,100.0,0,1,0,0,1,0,0,0,2,63
19698,within_an_hour,100.0,0,1,0,0,1,0,0,0,2,63
19699,within_a_few_hours,90.0,0,1,0,1,1,0,0,0,4,62
19700,within_a_few_hours,70.0,0,1,0,1,1,0,0,0,1,62
19701,within_an_hour,90.0,0,1,0,0,1,0,0,0,2,193
19702,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,62
19703,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,62
19704,within_a_few_hours,90.0,0,1,0,0,1,0,0,0,1,62
19705,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,102
19706,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,107
19707,a_few_days_or_more,40.0,0,1,0,1,1,0,0,0,1,62
19708,within_an_hour,85.0,0,1,0,1,1,1,0,1,44,1235
19709,within_an_hour,95.0,0,1,0,1,1,1,0,1,27,961
19710,within_an_hour,95.0,0,1,0,1,1,1,0,1,27,961
19711,within_an_hour,92.0,0,1,0,1,1,0,0,1,4,67
19712,,,0,1,0,1,1,0,1,1,1,933
19713,,,0,1,0,0,1,0,0,0,1,100
19714,within_an_hour,100.0,0,1,0,0,1,0,0,0,1,61
19715,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,1955
19716,within_an_hour,100.0,0,1,0,1,1,0,0,0,3,250
19717,within_an_hour,100.0,1,1,0,1,1,0,0,1,5,64
19718,within_an_hour,100.0,1,1,0,1,1,0,0,0,1,907
19719,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,1218
19720,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,1351
19721,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,475
19723,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,2683
19724,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,863
19725,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,61
19726,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,551
19727,within_a_day,71.0,0,1,0,1,1,0,1,0,1,1020
19728,within_a_day,50.0,0,1,0,1,1,0,0,0,1,61
19729,within_an_hour,95.0,0,1,0,1,1,0,0,1,16,689
19730,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,142
19731,within_a_few_hours,100.0,1,1,0,1,1,0,0,0,1,329
19732,within_an_hour,100.0,0,1,0,0,1,0,0,1,7,764
19733,within_a_few_hours,70.0,0,1,0,1,1,1,0,0,1,1730
19734,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,60
19735,within_an_hour,94.0,0,1,0,1,1,1,0,1,34,2019
19736,within_an_hour,94.0,0,1,0,1,1,1,0,1,34,2019
19737,within_an_hour,94.0,0,1,0,1,1,1,0,1,34,2019
19738,within_an_hour,94.0,0,1,0,1,1,1,0,1,34,2019
19739,within_an_hour,100.0,1,1,1,1,1,1,0,1,4,2312
19740,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19741,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19742,within_an_hour,100.0,0,1,0,1,1,0,0,1,8,373
19743,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,589
19744,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19745,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19746,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19747,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19748,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19749,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,1,1796
19750,within_an_hour,100.0,0,1,0,1,1,1,0,0,62,1616
19751,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19752,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19753,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19754,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19755,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19756,within_a_few_hours,100.0,0,1,1,1,1,0,0,1,1,687
19757,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19758,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19759,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19760,within_an_hour,100.0,0,1,0,1,1,1,0,0,62,1616
19761,within_an_hour,99.0,0,1,0,1,1,1,0,0,121,1785
19762,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,911
19763,within_an_hour,100.0,1,1,0,1,1,0,0,1,5,64
19764,within_an_hour,100.0,1,1,0,1,1,0,0,1,5,64
19765,within_a_few_hours,88.0,0,1,0,1,1,0,0,0,1,118
19766,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19767,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19768,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19769,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19770,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19771,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19772,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19773,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19774,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19775,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19776,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19777,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19778,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19779,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19780,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19781,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19782,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19783,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19784,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19785,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19786,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19787,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19788,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19789,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19790,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19791,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19792,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19793,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19794,within_a_few_hours,83.0,0,1,0,1,1,0,1,1,1,1998
19795,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,60
19796,within_an_hour,94.0,0,1,0,1,1,0,0,1,252,1158
19797,within_an_hour,100.0,1,1,0,1,1,1,0,1,11,1430
19799,within_an_hour,100.0,0,1,0,1,1,0,0,1,5,564
19800,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,60
19801,within_an_hour,100.0,0,1,1,1,1,1,1,1,1,1593
19802,within_a_few_hours,100.0,0,1,0,1,1,0,1,1,3,971
19803,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,969
19804,within_an_hour,90.0,0,1,0,1,1,0,0,0,1,60
19805,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1652
19806,within_an_hour,100.0,1,1,1,1,1,1,0,1,2,2762
19807,within_a_day,100.0,0,1,0,0,1,0,0,1,1,59
19808,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,59
19809,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,59
19810,within_an_hour,100.0,1,1,0,1,1,0,0,1,13,478
19811,within_an_hour,100.0,0,1,0,0,1,0,0,0,1,59
19812,within_an_hour,100.0,0,1,1,1,1,0,0,1,40,780
19813,within_an_hour,100.0,0,1,1,1,1,0,0,1,40,780
19814,within_an_hour,100.0,0,1,1,1,1,0,0,1,40,780
19815,within_an_hour,100.0,0,1,1,1,1,0,0,1,40,780
19816,within_an_hour,100.0,0,1,1,1,1,0,0,1,40,780
19817,within_an_hour,100.0,0,1,0,1,1,0,0,1,5,496
19818,within_a_few_hours,60.0,0,1,0,1,0,0,0,0,1,59
19819,within_an_hour,100.0,0,1,1,1,1,1,0,1,11,1143
19820,within_an_hour,95.0,0,1,1,1,1,1,0,1,5,1821
19821,within_a_day,100.0,0,1,1,1,1,0,0,1,1,674
19822,within_an_hour,95.0,0,1,1,1,1,1,0,1,5,1821
19823,within_an_hour,100.0,0,1,1,1,1,1,0,1,4,1186
19824,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,1,59
19825,within_an_hour,100.0,0,1,0,1,1,1,1,1,1,1467
19826,within_an_hour,100.0,0,1,1,1,1,0,0,1,2,208
19827,within_an_hour,100.0,1,1,0,1,1,1,0,1,48,1085
19828,within_an_hour,100.0,0,1,0,1,1,1,1,0,1,1263
19829,within_an_hour,100.0,0,1,0,0,1,0,0,1,7,764
19831,within_an_hour,100.0,0,1,0,0,1,0,0,1,2,58
19832,within_an_hour,90.0,0,1,0,1,1,0,0,1,6,469
19833,within_an_hour,95.0,0,1,1,1,1,1,0,1,5,1821
19834,within_an_hour,95.0,0,1,1,1,1,1,0,1,5,1821
19835,within_an_hour,100.0,0,1,0,1,1,0,0,0,2,169
19836,within_an_hour,100.0,0,1,0,1,0,0,0,0,1,58
19837,within_an_hour,100.0,0,1,0,0,1,0,0,0,2,66
19838,within_a_day,75.0,0,1,0,1,1,0,0,0,1,1608
19839,within_an_hour,92.0,0,1,0,1,1,0,0,0,3,78
19840,within_an_hour,83.0,1,1,0,1,1,1,0,1,9,1353
19841,within_an_hour,99.0,0,1,0,1,1,0,0,1,2,59
19842,within_an_hour,100.0,0,1,0,1,1,1,0,1,45,1178
19843,within_an_hour,100.0,0,1,0,1,1,1,0,1,45,1178
19844,within_a_few_hours,100.0,0,1,0,0,1,0,1,0,1,1313
19845,within_an_hour,99.0,0,1,0,1,1,0,0,1,2,59
19846,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1057
19847,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,67
19848,within_an_hour,100.0,1,1,0,1,1,0,0,1,2,1059
19849,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,921
19850,within_an_hour,100.0,0,1,0,0,1,0,0,1,6,147
19851,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,58
19852,within_an_hour,100.0,0,1,1,1,1,1,1,1,1,2507
19853,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,2000
19854,within_an_hour,94.0,0,1,0,1,1,0,0,1,35,200
19855,within_an_hour,100.0,0,1,0,1,1,0,0,0,3,933
19856,within_an_hour,100.0,1,1,0,1,1,0,0,0,2,626
19857,within_a_few_hours,100.0,0,1,0,1,1,0,1,0,2,2768
19858,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,58
19859,within_a_few_hours,100.0,0,1,0,0,1,1,0,0,1,2071
19860,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,103
19861,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,317
19862,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,58
19863,within_a_day,70.0,0,1,0,1,1,0,0,0,2,145
19864,within_an_hour,100.0,0,1,1,1,1,1,0,1,6,955
19865,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,1363
19867,within_an_hour,75.0,0,1,0,1,1,0,0,0,5,126
19868,within_an_hour,75.0,0,1,0,1,1,0,0,0,5,126
19869,within_an_hour,75.0,0,1,0,1,1,0,0,0,5,126
19870,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,57
19871,within_an_hour,75.0,0,1,0,1,1,0,0,0,5,126
19872,within_an_hour,75.0,0,1,0,1,1,0,0,0,5,126
19873,within_an_hour,100.0,0,1,0,1,1,1,0,1,5,1477
19874,within_a_few_hours,100.0,0,1,0,0,1,0,0,1,1,216
19875,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,57
19876,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,2,423
19877,within_a_day,100.0,0,1,0,1,1,0,0,0,9,57
19878,within_an_hour,97.0,1,1,0,1,1,0,0,0,2,58
19879,within_an_hour,100.0,0,1,0,1,1,0,0,0,13,184
19880,within_an_hour,100.0,0,1,0,1,1,0,0,0,3,57
19881,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,731
19882,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,57
19883,within_an_hour,100.0,0,1,0,1,1,1,0,0,3,2558
19885,within_an_hour,100.0,0,1,0,1,1,0,0,0,2,364
19886,within_an_hour,100.0,0,1,0,1,1,0,0,0,13,184
19887,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,67
19888,within_a_day,100.0,0,1,0,1,1,0,0,0,9,57
19889,within_an_hour,100.0,0,1,0,1,1,0,0,1,8,1394
19890,within_an_hour,100.0,0,1,1,1,1,0,0,1,1,68
19891,within_an_hour,100.0,0,1,0,1,1,0,0,0,2,319
19892,within_an_hour,100.0,0,1,0,1,1,0,0,1,8,1394
19893,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,1,2136
19894,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,57
19895,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,57
19896,within_a_day,100.0,0,1,0,1,1,0,0,0,1,618
19897,within_an_hour,90.0,0,1,1,1,1,0,0,1,1,460
19899,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,57
19900,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,475
19901,within_an_hour,100.0,0,1,0,1,1,0,0,1,2,217
19902,within_an_hour,100.0,0,1,0,1,1,0,0,0,5,56
19903,within_an_hour,100.0,0,1,0,1,1,0,0,0,5,56
19904,within_an_hour,100.0,0,1,0,1,1,0,0,0,5,56
19905,within_an_hour,100.0,0,1,0,1,1,0,0,0,5,56
19906,within_an_hour,100.0,0,1,0,1,1,0,0,0,5,56
19907,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19908,a_few_days_or_more,0.0,0,1,0,1,1,0,0,0,2,569
19909,a_few_days_or_more,0.0,0,1,0,1,1,0,0,0,2,569
19910,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19911,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19912,within_an_hour,100.0,1,1,0,1,1,0,0,1,13,478
19913,within_an_hour,100.0,0,1,0,0,1,0,0,1,6,147
19914,,,0,1,0,1,1,0,0,1,1,57
19915,within_a_day,100.0,0,1,0,1,1,0,0,0,9,57
19916,within_an_hour,100.0,1,1,0,1,1,0,0,1,2,839
19917,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,56
19918,within_a_day,100.0,0,1,0,1,1,0,0,0,9,57
19919,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19920,within_a_day,100.0,0,1,0,1,1,0,0,0,9,57
19921,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19922,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,1555
19923,within_an_hour,100.0,0,1,0,1,1,0,0,0,1,56
19924,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19925,within_a_day,100.0,0,1,0,1,1,0,0,0,9,57
19926,within_a_day,100.0,0,1,0,1,1,1,0,0,2,2368
19927,within_a_day,100.0,0,1,0,1,1,0,0,0,9,57
19928,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19929,within_an_hour,100.0,0,1,0,0,1,0,0,0,10,66
19930,within_an_hour,100.0,0,1,0,1,1,0,0,1,3,731
19931,within_an_hour,100.0,0,1,0,0,1,0,0,1,2,58
19932,within_an_hour,94.0,0,1,0,1,1,0,0,1,252,1158
19933,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,1165
19934,within_an_hour,100.0,1,1,0,1,1,0,0,0,2,56
19935,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19936,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19937,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19938,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19939,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19940,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19941,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19942,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19943,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19944,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19945,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19946,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19947,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19948,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19949,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19950,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19951,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19952,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19953,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19954,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19955,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19956,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19957,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19958,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19959,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19960,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19961,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19962,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19963,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19964,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19965,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19966,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19967,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19968,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19969,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19970,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19971,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19972,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19973,within_an_hour,100.0,0,1,0,1,1,0,0,1,46,56
19974,within_an_hour,94.0,0,1,0,1,1,0,0,0,3,579
19975,within_an_hour,100.0,0,1,0,0,1,0,0,1,1,56
19976,within_an_hour,100.0,0,1,0,1,1,0,1,0,1,1089
19977,within_a_day,100.0,0,1,0,0,1,0,0,0,1,56
19978,within_a_day,100.0,0,1,0,1,1,1,1,0,1,1306
19979,within_a_day,70.0,0,1,0,1,1,0,0,0,2,145
19980,within_a_few_hours,90.0,0,1,1,1,1,0,0,1,1,55
19981,within_a_few_hours,90.0,0,1,0,1,1,0,0,1,1,55
19982,within_an_hour,100.0,1,1,0,1,1,0,0,1,3,406
19983,within_a_few_hours,67.0,0,1,0,1,1,0,0,0,1,55
19984,within_a_few_hours,67.0,0,1,0,1,1,0,0,1,18,55
19986,within_a_few_hours,67.0,0,1,0,1,1,0,0,1,18,55
19987,within_a_few_hours,67.0,0,1,0,1,1,0,0,1,18,55
19988,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,1002
19989,within_a_few_hours,81.0,0,1,0,0,1,0,0,1,26,55
19990,within_a_few_hours,81.0,0,1,0,0,1,0,0,1,26,55
19991,within_an_hour,100.0,1,1,1,1,1,1,0,1,3,1582
19992,within_a_few_hours,81.0,0,1,0,0,1,0,0,1,26,55
19993,within_a_few_hours,67.0,0,1,0,1,1,0,0,1,18,55
19994,within_a_few_hours,81.0,0,1,0,0,1,0,0,1,26,55
19995,within_an_hour,100.0,0,1,0,1,1,0,0,1,9,55
19996,within_an_hour,100.0,0,1,0,0,1,0,0,0,1,54
19997,within_an_hour,100.0,0,1,0,1,1,0,0,1,9,55
19998,within_an_hour,90.0,0,1,0,1,1,0,0,0,1,93
19999,within_a_few_hours,100.0,0,1,0,1,1,0,0,1,1,276
20000,within_an_hour,100.0,0,1,0,1,1,0,0,1,1,54
20001,within_a_few_hours,100.0,0,1,0,1,1,0,0,0,1,54
